Bankrupt?, Operating Gross Margin, Operating Profit Rate, Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Cash Flow Per Share, Revenue Per Share (Yuan ¥), Net profit before tax/Paid-in capital, Revenue per person, Working Capital to Total Assets, Cash/Total Assets, Cash/Current Liability, Inventory/Working Capital, Inventory/Current Liability, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Cash Flow to Total Assets, Net Income to Total Assets
0,0.609355857,0.999002365,0.000219247,0,0.463959135,0,0.226946047,0.3250336,0.159610993,0.203491441,0.027055212,0.875879989,0.485723914,0.019938225,0.277364389,0.013587613,0.942872817,0.002280098,0.117483097,0.754094666,0.830450279
0,0.59838712,0.998974749,7080000000,2310000000,0.460228312,0.000293029,0.23959915,0.314635354,0.093621913,0.17844054,0.088045474,0.845943578,0.071371184,0.003023434,0.277328034,0.009679194,0.939892993,0.002300868,0.025336845,0.612799389,0.806467166
0,0.597709682,0.998964004,7470000000,0,0.46202159,0.00040004,0.180888754,0.319834477,0.059258587,0.170175703,0.06311414,0.804032746,0.015128668,0.000413695,0.277262256,0.002852766,0.931702711,0.002242506,0.021546983,0.635150422,0.797529456
0,0.597378169,0.998917669,0.00011182,0,0.47769474,0.000462046,0,0.361710405,0.083639609,0.153035216,0.044865826,0.833145579,0.145497977,0.004293763,0.277448123,0.007824592,0.925258414,0.002136386,0.05599155,0.62571667,0.765278824
0,0.599633895,0.999041882,2360000000,0,0.485136257,0.000217022,0.676080575,0.417556766,0.220593796,0.204253073,0.227592791,0.828593653,0.154434493,0.010952157,0.277072157,0.003652918,0.938229298,0.002272072,0.025304665,0.683481491,0.80218702
0,0.595951224,0.998984571,2210000000,102000000,0.474525888,0.000631063,0.379491851,0.344167787,0.200871183,0.177513008,0.441070458,0.884780984,0.083983098,0.004639037,0.277320595,0.017380485,0.934079959,0.002278537,0.027539773,0.668380923,0.80378094
0,0.594135113,0.998967008,1050000000,84900000,0.47434807,0.000369037,0,0.34176275,0.348518535,0.167114094,0.695880029,0.867831106,0.142338375,0.007490846,0.27715123,0.007381322,0.931121745,0.00221417,0.02568388,0.620696169,0.793572616
1,0.600974358,0.998888898,0.000198432,2920000000,0.458102883,0.000421042,0,0.29992219,0.050062768,0.130495438,0.026494132,0.766949967,0.01286458,0.000358498,0.278349206,0.004280111,0.919303573,0.002084546,0.044370473,0.636231085,0.758175287
1,0.611827787,0.998919287,0.0003424,5550000000,0.46162066,0.000583058,0,0.31820754,0.029750291,0.157197798,0.010404947,0.803379682,0.047567553,0.00181593,0.277577005,0.008242685,0.926768647,0.002177355,0.045773482,0.657269862,0.781853398
0,0.607020856,0.999024781,0.000159578,428000000,0.460454778,0.000172017,0.226136249,0.315625663,0.031368634,0.176442199,0.022187624,0.846089925,0.029008831,0.001398123,0.277294115,0.009969909,0.935205599,0.002303869,0.021778254,0.629959714,0.805371881
0,0.615921244,0.99905829,0.000268624,5380000000,0.462095401,0.000208021,0.139184128,0.320011318,0.049820772,0.186878818,0.010008372,0.815792823,0.092255144,0.003527537,0.277066967,0.001559046,0.937464847,0.002299251,0.044996614,0.645104125,0.81420574
0,0.607352369,0.998974056,0.000215431,5980000000,0.465752414,0.000220022,0.034416439,0.322451722,0.037403391,0.171367167,0.012440697,0.851950577,0.126315323,0.009497169,0.277113338,0.007159574,0.952055169,0.002248086,0.04021836,0.663571881,0.800218448
0,0.601255423,0.998999939,9170000000,0,0.466520722,0.000308031,0.268245774,0.328605786,0.048807417,0.174760576,0.025457163,0.822066813,0.087506406,0.003507239,0.277160151,0.003603181,0.936699327,0.002279485,0.026328179,0.599155296,0.803582322
0,0.609024345,0.998994739,0.00022156,0.000106625,0.468287159,0.00119512,0,0.320541841,0.017438783,0.168147199,0.004424012,0.89253371,0.058821329,0.009333025,0.27697486,0,0.930903797,0.002222906,0.031899931,0.65011865,0.794631126
0,0.606098387,0.999057366,0.000111936,3380000000,0.466550917,0.000413041,0.244356716,0.329171677,0.044965743,0.189352236,0.035442034,0.868335935,0.15532603,0.006754315,0.277134353,0.00553917,0.946169658,0.002415018,0.022506719,0.669588443,0.820335722
0,0.600376195,0.998981105,9640000000,3510000000,0.464697248,0.000192019,0,0.326625168,0.06090718,0.172128799,0.045394592,0.85427957,0.036534393,0.001613029,0.277143756,0.005245428,0.934370417,0.002269441,0.023147475,0.655215056,0.801298114
0,0.630803269,0.997638099,0.001928701,0.000824817,0.466572725,0.000657066,0,0.321638254,0.005414644,0.129960033,0.003287164,0.724020285,0.031326616,0.001905736,0.276939459,0.000385725,0.898438433,0.002076096,0.11092006,0.619813812,0.696051023
0,0.656358552,0.999515048,0.000460349,0.000312575,0.525445594,0,0.001417147,0.338473509,0.017756402,0.234258352,0.007467356,0.936805967,0.638094094,0.188144703,0.276975214,0.000131636,0.966986032,0.002735516,0.035199976,0.722891551,0.900143313
0,0.649778751,0.999104625,0.000765514,9590000000,0.469107471,0,0.194047981,0.320577209,0.00762285,0.17611794,0.002623269,0.980521212,0.685846711,0.091774163,0.276977454,0.000541052,0.937099653,0.002294974,0.044577099,0.643319653,0.812919241
0,0.633397714,0.999041189,0.000566156,0.000135659,0.478223162,290000000,0,0.331576714,0.021840071,0.19278335,0.014311943,0.76349843,0.041343635,0.004304648,0.277107979,0.001224822,0.94658523,0.002352392,0.059604248,0.640994249,0.838678044
0,0.613643898,0.999065338,0.000225029,2850000000,0.46263892,0,0.061038567,0.319516163,0.027300089,0.177075635,0.004288883,0.88710368,0.110758644,0.00550219,0.276978007,0.000144702,0.940491825,0.002297205,0.038491058,0.655206629,0.811104443
0,0.64755906,0.999319658,0.000514698,0.000157221,0.482089865,0,0.15517765,0.370092665,0.063916996,0.267559008,0.005719489,0.799938756,0.32978863,0.016591397,0.27697486,0,0.965162851,0.002394449,0.105712877,0.673925995,0.897762753
0,0.634781418,0.9992568,0.000372581,0.000250094,0.497370474,0.000379038,0.049600162,0.353115937,0.046130345,0.204720609,0.008533702,0.850944823,0.069953981,0.010646568,0.277256997,0.029234814,0.971616419,0.002318996,0.066797016,0.609323847,0.830774871
0,0.625592759,0.9991037,0.000378363,4620000000,0.480481115,0,0,0.329383886,0.01504908,0.177000226,0.013048779,0.844261687,0.02003944,0.002532396,0.276977229,0.000190266,0.936607354,0.002314206,0.032065681,0.642775876,0.811765859
0,0.616778852,0.998702405,0.000638545,4800000000,0.459334189,0.000128013,0,0.316828181,0.005414644,0.161729885,0.002870026,0.705679332,0.20717126,0.005028178,0.27697486,0,0.502083995,0.002075729,0.179759339,0.648671968,0.633673643
0,0.614962741,0.998773466,0.000538288,0.000227852,0.464432198,0.000322032,0,0.319657636,0.014096223,0.156330593,0.004773585,0.776135187,0.045799984,0.002999086,0.277011276,0.000414884,0.923890694,0.002142805,0.083267038,0.640628084,0.753472681
0,0.650492224,0.998737762,0.001139713,0.000967946,0.458891321,0,0,0.317181863,0.00434079,0.166405248,0.004368198,0.832255049,0.064205511,0.019765247,0.276979879,0.000856132,0.928248125,0.002190056,0.057161009,0.606153661,0.782599666
0,0.660711454,0.999397075,0.000657047,0.000175388,0.491643391,0,0.066302257,0.346148405,0.030083035,0.228067265,0.017992744,0.957760354,0.084480931,0.016414624,0.276976668,0.000493138,0.953558122,0.002406189,0.049804194,0.596819815,0.847339053
0,0.599806858,0.998924602,0.000143852,3160000000,0.462097079,0.00040204,0,0.318490486,0.050758504,0.161352839,0.011250973,0.879748899,0.044068359,0.002445305,0.276987281,0.000603727,0.935710875,0.0021626,0.040866621,0.582354451,0.779833055
0,0.637426311,0.998919402,0.000753834,0.00034008,0.463264639,0.000221022,0,0.318773431,0.009044573,0.169414071,0.004406386,0.767304179,0.05285403,0.004395892,0.27714284,0.001594852,0.932538983,0.002233897,0.058938543,0.612109352,0.7973127
0,0.630147451,0.99917326,0.00036252,0.0002686,0.483992183,0.000108011,0.016297196,0.327509373,0.01704554,0.188296509,0.013844866,0.871706735,0.012933175,0.002534575,0.276998942,0.003876955,0.94270232,0.002424,0.02988985,0.643228005,0.829907656
0,0.643898009,0.999189898,0.000585814,0.00053788,0.47873984,0,0,0.3265898,0.017922773,0.186343413,0.005625487,0.926098421,0.190740851,0.022391963,0.27697486,0,0.947595302,0.00234757,0.07114571,0.665894049,0.844944153
0,0.607871258,0.999072965,0.000124772,4790000000,0.464378518,0.002127213,0.241724871,0.325281177,0.044194383,0.18972174,0.015733737,0.844069802,0.131593004,0.004862212,0.277595233,0.014538522,0.940440379,0.0024182,0.024298945,0.661460735,0.822730448
0,0.596066533,0.998785945,0.0002226,1440000000,0.460214891,0.000163016,0,0.316050081,0.02421465,0.144815625,0.01997268,0.781371053,0.054567565,0.001793324,0.277209771,0.001617077,0.888869116,0.001978424,0.065776247,0.654351535,0.699091133
0,0.608209977,0.999037607,0.000154028,5230000000,0.468287159,0.000310031,0.040793603,0.335113532,0.053329703,0.261842998,0.02447307,0.849103592,0.048748448,0.003813094,0.277045934,0.00371569,0.957155113,0.002847115,0.019398718,0.655684178,0.866053093
0,0.600765361,0.99897914,0.000104651,1940000000,0.466436845,0.000386039,0.198906772,0.325245809,0.049382156,0.172151421,0.044066801,0.867778873,0.031192684,0.002611571,0.277217646,0.016157716,0.932964888,0.002259495,0.017996665,0.632017952,0.799058446
0,0.601868,0.998974056,0.000127431,645000000,0.458998683,0.000211021,0.393258427,0.310320436,0.079223195,0.174308122,0.021949679,0.845284759,0.054577542,0.001680865,0.27722184,0.004887043,0.933165449,0.00224921,0.04805823,0.611908188,0.801368178
0,0.59935283,0.998894329,0.000166863,2900000000,0.458344447,0.000441044,0,0.305581099,0.04637234,0.154045698,0.020745267,0.82362105,0.054161904,0.001815953,0.277315461,0.005660923,0.9299884,0.002142781,0.02563112,0.638111086,0.782863408
0,0.651248937,0.996547911,0.003347792,0.00141601,0.450109459,0.000192019,0,0.311416849,0.004113919,0.108619259,0.002141504,0.853906768,0.057822686,0.006313307,0.276981111,0.000478342,0.872718462,0.002030112,0.129262501,0.662959736,0.644735514
0,0.626882774,0.999083826,0.000419414,6740000000,0.476144704,0.000235024,0,0.326412959,0.018724383,0.155961089,0.010607641,0.847933338,0.296789698,0.037825685,0.276978104,0.000273034,0.924300111,0.002171441,0.070737228,0.568618006,0.771721917
0,0.627574626,0.999234846,0.000278915,2090000000,0.484396467,0,0.226338698,0.322274882,0.005807886,0.178432999,0.011136407,0.92476547,0.662161696,0.14555513,0.27697528,0.00010898,0.939689276,0.002513489,0.015127972,0.646948604,0.821064758
0,0.614061892,0.999046389,0.0002507,2120000000,0.464294641,0,0.058204272,0.322805404,0.043770891,0.224975492,0.01493765,0.814771032,0.047447962,0.004779001,0.277130218,0.00681856,0.9593604,0.0025229,0.025963174,0.641233428,0.840481688
0,0.604959714,0.998963541,0.000187562,2460000000,0.460146113,0.00029503,0,0.313326731,0.067062934,0.169210467,0.02166767,0.834032482,0.118296946,0.004147268,0.277379488,0.008032579,0.935114697,0.002241504,0.046096192,0.63711942,0.799066964
0,0.653302873,0.998850536,0.001076344,0.000610548,0.462133984,0,0,0.317747754,0.009210944,0.164580348,0.003757179,0.91382055,0.241094173,0.042562669,0.27697486,0,0.929053353,0.002204273,0.083375994,0.638569071,0.783420809
0,0.620367835,0.999021315,0.000374547,0,0.465968815,0.000146015,0.935519789,0.321213836,0.023307168,0.171367167,0.011991246,0.908454067,0.162299244,0.012291259,0.277187065,0.017203328,0.931525648,0.002231115,0.066766922,0.584265273,0.796407117
0,0.607467678,0.998987806,0.00020352,2990000000,0.472140443,0,0.228363195,0.330975454,0.039808219,0.174775658,0.017411101,0.910790845,0.269004973,0.015067688,0.277106848,0.008031063,0.943596343,0.00226409,0.049757649,0.731751291,0.805894849
0,0.612692602,0.999019813,0.00025521,4110000000,0.474304455,0,0.043020549,0.332567023,0.042727286,0.179300204,0.01818075,0.887915704,0.671103795,0.044704706,0.27697486,0,0.938292779,0.002291355,0.058154777,0.731920911,0.816857376
0,0.609103619,0.999037492,0.000180046,4240000000,0.465906746,0.000288029,0.091709687,0.327969159,0.080297049,0.195121032,0.021185905,0.875976816,0.010382555,0.000404419,0.277236022,0.008651237,0.944900888,0.002335449,0.066021789,0.639712247,0.836730215
0,0.598697012,0.99899913,5160000000,374000000,0.458359545,0.00019602,0.008907784,0.312124213,0.022581182,0.185498831,0.016059809,0.788562236,0.025288692,0.002063083,0.277658261,0.014394414,0.950292732,0.002839724,0.004921665,0.641604544,0.813533696
0,0.625808962,0.999045927,0.000439766,0.000184557,0.473427107,0,0,0.319940581,0.00511215,0.169504562,0.005769428,0.907267193,0.077224835,0.016151449,0.27703536,0.013443469,0.93293404,0.002260102,0.026752491,0.520714305,0.800669111
1,0.599115006,0.998664736,0.000392933,6660000000,0.458255538,0.000270027,0,0.309825281,0.014428967,0.122758465,0.02603293,0.762516802,0.154454337,0.004814243,0.278393484,0.003613451,0.902607313,0.00200035,0.065556356,0.685101832,0.707830214
0,0.606869514,0.999005716,0.000176114,4530000000,0.458941647,0.000150015,0.295981375,0.31159369,0.028434442,0.17064324,0.0210214,0.840252181,0.072902905,0.0031197,0.277553315,0.015059902,0.932547743,0.002242935,0.02387975,0.664700963,0.797761245
0,0.619387711,0.999066378,0.000316266,7180000000,0.46495391,0.000214021,0.187873267,0.328358209,0.041229941,0.18806274,0.008680581,0.782591261,0.121398367,0.004250659,0.277095923,0.000922926,0.938869363,0.002305361,0.051270574,0.650475063,0.81858596
0,0.607626227,0.998971052,0.000222832,5010000000,0.457190307,5000000,0,0.312477895,0.036042168,0.170469799,0.011794427,0.843501709,0.0526856,0.003724712,0.277120328,0.006483225,0.951535259,0.002245683,0.039913095,0.609592322,0.799624444
0,0.602040963,0.999011609,9260000000,0,0.463875259,0.000125013,0.35489422,0.321956568,0.045525357,0.174971722,0.024243938,0.833052652,0.200207764,0.008824308,0.277106488,0.003246655,0.936748661,0.002279043,0.026964465,0.692612528,0.803697213
0,0.613283558,0.99904246,0.000242143,0.000101362,0.485374466,0.032815282,0,0.332991441,0.018860505,0.169723249,0.004265382,0.910220052,0.044228795,0.005074727,0.27697486,0,0.932231583,0.002240771,0.04102215,0.637489113,0.798547053
0,0.608274838,0.999041998,0.000162238,5040000000,0.466161731,0.000508051,0.116104869,0.323548136,0.036132916,0.184103763,0.027040524,0.886776588,0.064518226,0.004058502,0.277142691,0.009750813,0.947467805,0.002374187,0.030649999,0.583874109,0.82183156
0,0.600606812,0.998972323,0.00010893,3970000000,0.46557124,0.00019702,0,0.328782627,0.051877732,0.170439635,0.041193837,0.833354334,0.030085769,0.001134938,0.277223607,0.005270369,0.934235452,0.002259641,0.025691463,0.638892622,0.800412358
0,0.63664077,0.998758445,0.000901155,0.000487624,0.463861839,0.000393039,0,0.321001627,0.013128242,0.150312948,0.005813492,0.724109773,0.11059332,0.005736483,0.276957768,0.000158255,0.918423315,0.002141939,0.075114493,0.677775785,0.757249447
0,0.656718892,0.999025128,0.000956429,0.000599003,0.487150969,0,0,0.328216736,0.009135321,0.17371239,0.004086189,0.892843462,0.493147256,0.08027847,0.27697486,0,0.940859443,0.002264484,0.054121994,0.523258647,0.806892654
0,0.652020064,0.999240161,0.000665835,8630000000,0.473237546,0,0.138475554,0.322522459,0.010632666,0.181487067,0.003442857,0.934518768,0.542683027,0.062866943,0.27697643,0.000226671,0.942872236,0.002331173,0.058498916,0.596855372,0.830618328
0,0.64010003,0.999060254,0.000654618,0.000204422,0.479633963,0.00029603,0,0.329207045,0.012417381,0.161375462,0.007103095,0.747861171,0.049943495,0.004624282,0.276624075,0.000570837,0.932304006,0.0022241,0.079104484,0.640735925,0.793244488
0,0.611647617,0.999061063,0.000197276,6110000000,0.464475814,0,0.092114586,0.321390677,0.033092851,0.182354272,0.004723646,0.90354147,0.136323502,0.00815107,0.276978636,0.000234119,0.944050637,0.00232995,0.043086372,0.652494692,0.821174907
0,0.650593119,0.999402159,0.000480817,0.000107983,0.484005603,0,0.205081486,0.370410978,0.05122737,0.267310158,0.006894526,0.846155818,0.555203151,0.029662471,0.27697486,0,0.964293745,0.002433197,0.083449161,0.813841016,0.895250374
0,0.636763286,0.999304752,0.000356392,0.000257564,0.500020969,0.000351035,0.12936532,0.354672137,0.042681912,0.230125933,0.00976749,0.862897205,0.199605281,0.025397918,0.277155398,0.017500288,0.970592587,0.002448696,0.052452992,0.707433852,0.863125957
0,0.626529642,0.999091337,0.000405768,5140000000,0.475391493,0,0,0.326236118,0.017211912,0.179006108,0.012252692,0.832631741,0.055494381,0.007159911,0.276977675,0.000202192,0.93778917,0.002321318,0.036242932,0.65949656,0.815336019
0,0.624259502,0.999052744,0.000407966,3020000000,0.467837582,0.000333033,0.003542869,0.3265898,0.017287536,0.173614358,0.004888151,0.922933716,0.670828197,0.042012346,0.27697486,0,0.925617278,0.002269841,0.065137725,0.919093551,0.811164024
0,0.642103518,0.997921074,0.001826941,0.001354717,0.476413108,0.000309031,0,0.328287473,0.002737571,0.154860116,0.000452389,0.785733253,0.124818282,0.012499205,0.277159285,0.004414188,0.918149506,0.00207792,0.051480675,0.589697869,0.750126787
0,0.664502227,0.998798771,0.001307849,0.001071006,0.463751122,0.000228023,0,0.318738063,0.006125505,0.162483976,0.0024147,0.754339733,0.090471091,0.009707669,0.277490636,0.001456543,0.917026716,0.002179118,0.063751665,0.655977695,0.776978829
0,0.624908113,0.998509672,0.000961864,0.000441102,0.460105852,0.00049905,0,0.317181863,0.00611038,0.153050298,0.00234126,0.783995778,0.040311771,0.004297928,0.276996754,0.000530448,0.887985175,0.002079752,0.098164328,0.631522671,0.709638926
0,0.650528258,0.999031714,0.00085016,0.000746546,0.472511177,0,0,0.3188088,0.005490267,0.171714049,0.005690114,0.822800538,0.030517796,0.01170006,0.27698335,0.00159533,0.934692823,0.002268411,0.044557784,0.628132681,0.805982236
0,0.661360066,0.999445836,0.000612642,0.000224966,0.498142137,0,0.075716166,0.3390394,0.024910386,0.226724983,0.016588576,0.960180747,0.049604846,0.012902397,0.27697564,0.000288004,0.958938248,0.002452632,0.042709045,0.631289851,0.851631379
0,0.604642615,0.998997166,0.000148824,4330000000,0.472584988,0.021933193,0.091304788,0.33787225,0.048777168,0.176457281,0.009588297,0.873251215,0.099593489,0.0046826,0.276978139,0.000128242,0.939348947,0.002288653,0.036479804,0.671008927,0.808485868
0,0.63372202,0.999067996,0.000545573,0.000287786,0.470870554,0.000264026,0,0.321107731,0.008031217,0.169089812,0.005220099,0.781622285,0.066069797,0.00995224,0.277055311,0.002558971,0.931890668,0.002232571,0.051351906,0.651901295,0.796737684
0,0.631091541,0.999258533,0.000303546,0.000204761,0.466893133,0.000186019,0,0.324821391,0.015412073,0.176502526,0.01446176,0.795402896,0.114601648,0.006178989,0.277059293,0.001386333,0.936862037,0.002292572,0.044891961,0.690028493,0.812407719
0,0.640568472,0.999152461,0.000569972,0.000548407,0.466765641,0,0,0.319799109,0.01656155,0.180868713,0.005049719,0.933779753,0.20815499,0.02661863,0.27697486,0,0.942848818,0.002309305,0.074604215,0.660320604,0.830612835
0,0.606689344,0.999065916,0.000112861,4750000000,0.45851891,0.000170017,0.219151736,0.312548631,0.04942753,0.18913355,0.019423351,0.888994043,0.139275506,0.007334482,0.277313631,0.016745379,0.940734777,0.002405842,0.026877966,0.650900484,0.823628042
0,0.60047709,0.99886833,0.000210921,1630000000,0.461181148,0.000265027,0,0.317287968,0.026120362,0.158215821,0.015216721,0.770224997,0.027511083,0.001171504,0.277287648,0.001784063,0.921280348,0.002121098,0.047564486,0.619386324,0.765635864
0,0.607201026,0.999034487,0.000142927,4620000000,0.466839452,0.000316032,0.069035327,0.327191059,0.04357427,0.203242591,0.024840268,0.826973355,0.070753472,0.006103229,0.277060053,0.00380979,0.951778293,0.002510028,0.019714026,0.651689097,0.828277985
0,0.600484296,0.998973247,0.000106039,730000000,0.470912492,0.000392039,0.27027027,0.336209946,0.046810956,0.172113717,0.039475346,0.828175266,0.044294656,0.002638947,0.277300281,0.010208936,0.932899062,0.002272154,0.02040178,0.647477987,0.800987106
0,0.602271581,0.998980758,0.0001272,0,0.461800156,0.000205021,0.612207713,0.319127113,0.090082732,0.171156021,0.021632419,0.82058587,0.100374418,0.002833743,0.277193739,0.002936103,0.931872511,0.002234187,0.050307253,0.667762616,0.797197267
0,0.601147321,0.998830431,0.000259604,5030000000,0.464454006,0.000421042,0,0.325953173,0.030824145,0.151926702,0.014843647,0.823483043,0.111194098,0.004012074,0.277535547,0.010009654,0.922538731,0.002104291,0.036264984,0.660910681,0.769265829
0,0.65910434,0.999024435,0.000995399,0.000582703,0.46688139,0.000154015,0.339609272,0.3226993,0.009604187,0.17338059,0.005566735,0.828136442,0.005233148,0.000345647,0.276986823,0.000415828,0.920457224,0.002249064,0.066910943,0.619203058,0.803439212
0,0.630414102,0.999184468,0.000374894,6450000000,0.481128641,0.000236024,0,0.333557332,0.019843611,0.156315512,0.010983652,0.83806231,0.276506055,0.025124226,0.276979636,0.000257541,0.917866966,0.00219322,0.080758897,0.626843091,0.778588007
0,0.627798037,0.999234731,0.000282731,2380000000,0.486434664,0,0.228869319,0.321991936,0.005202898,0.175718272,0.009993684,0.926250173,0.572066116,0.141451879,0.276974998,4050000000,0.937436736,0.002429049,0.015698517,0.593970135,0.814248725
0,0.616569855,0.999022702,0.000314647,3380000000,0.46070473,0.000119012,0.027128252,0.316333027,0.038598243,0.205814041,0.01633888,0.798811143,0.047798733,0.004700555,0.277166194,0.006164495,0.957804968,0.002383381,0.038347747,0.646935139,0.83039664
0,0.604073279,0.998977176,0.000159694,1460000000,0.456366641,0.000242024,0.186658569,0.302680908,0.088797132,0.174217631,0.029766608,0.867538165,0.101312329,0.004253334,0.277318173,0.011433368,0.935697354,0.002249578,0.052747829,0.640456245,0.802011252
0,0.651479554,0.998436993,0.001460951,0.000892731,0.435325399,0.000187019,0,0.311876636,0.007214483,0.148751979,0.003660238,0.944327778,0.374999438,0.074894147,0.27697486,0,0.892392896,0.00205793,0.109079098,0.690271498,0.686108031
0,0.612721429,0.998913856,0.000367262,0,0.457992166,0.000237024,0,0.314140199,0.024547393,0.141475002,0.013028216,0.843595004,0.1160953,0.00735571,0.277290088,0.01260355,0.907678075,0.002094655,0.090860004,0.627746675,0.723987576
0,0.61051615,0.998993815,0.000246421,5310000000,0.470347165,0,0.043121773,0.328075263,0.031293011,0.173305181,0.014814271,0.927647693,0.464216024,0.027221436,0.277064462,0.00630776,0.943932206,0.002263279,0.047769439,0.731414058,0.805270504
0,0.607446057,0.998994392,0.000196582,2730000000,0.47259673,0,0.122178358,0.341833487,0.071373474,0.181223136,0.025439537,0.866489554,0.751319359,0.033239599,0.27697563,2680000000,0.937353706,0.002281566,0.059796073,0.763016825,0.81402052
0,0.611020626,0.999025013,0.000223294,5280000000,0.46248291,0.000186019,0.105071363,0.320541841,0.079329068,0.186795868,0.019238283,0.85641048,0.045513438,0.001581142,0.277461636,0.012139649,0.939950827,0.002285424,0.079783359,0.659781853,0.821864835
0,0.598733046,0.999006872,4430000000,323000000,0.463294834,0.000209021,0.061139791,0.322628563,0.027511835,0.184707036,0.014714393,0.783559705,0.051155427,0.003091941,0.277778913,0.01090019,0.949322364,0.002593896,0.006762236,0.656024808,0.810363707
0,0.623200104,0.999114446,0.000329333,0.000133282,0.492965284,0,0,0.323335927,0.007637975,0.165771812,0.008624767,0.913432462,0.218767445,0.045195206,0.276997996,0.005277627,0.922997143,0.002146594,0.051839091,0.704910537,0.770650652
1,0.640388302,0.998553926,0.001166078,0.000573535,0.458007264,0.000208021,0,0.313326731,0.009105071,0.129575447,0.003281289,0.711288647,0.023936733,0.000675912,0.276915698,0.000443312,0.822655344,0.002080626,0.205307821,0.586596023,0.616497633
1,0.601363525,0.998858971,0.000234511,1970000000,0.459746861,0.000467047,0,0.315201245,0.023639911,0.139401252,0.016700204,0.794752937,0.008838977,0.000318773,0.278020413,0.011316974,0.895212965,0.002019966,0.08262127,0.634400612,0.694384013
1,0.607986567,0.998920558,0.000278568,2410000000,0.459602593,0.000270027,0,0.309117918,0.043725517,0.150818189,0.025736234,0.776262736,0.02892214,0.000667128,0.278505295,0.006172524,0.920257055,0.00214321,0.055727441,0.603614929,0.767650024
0,0.61453754,0.999029865,0.000275562,0.000101701,0.461251604,0.000227023,0.707763944,0.317217231,0.017453907,0.169127517,0.011870805,0.844489035,0.013375686,0.000557591,0.277633718,0.017498417,0.931433252,0.002231208,0.025726434,0.64445539,0.796135369
0,0.626133268,0.99910266,0.000388076,0.000136168,0.468738415,0.000290029,0.107703209,0.329596095,0.033970083,0.189895181,0.00680346,0.839960632,0.089366774,0.004870328,0.277002878,0.000925928,0.942690275,0.002323269,0.062873217,0.60264783,0.830301526
0,0.610047709,0.998887165,0.000345637,0.000138715,0.454071781,0.000159016,0,0.310178963,0.024849887,0.164685921,0.009033092,0.843767415,0.064104222,0.004779788,0.277197757,0.010507207,0.945757727,0.002198825,0.048148909,0.600546995,0.787174808
0,0.603273325,0.999028017,9600000000,0,0.463014687,970000000,0.214697844,0.320152791,0.040927447,0.182324108,0.021852739,0.80136746,0.015199823,0.000759434,0.277220075,0.00422614,0.941399808,0.002402824,0.020173955,0.565698435,0.816367598
0,0.610163018,0.998959266,0.00027533,0.000128018,0.467372906,0,0,0.321885832,0.017469032,0.174262876,0.004911652,0.932208472,0.488639568,0.052092849,0.27697486,0,0.935099764,0.002303532,0.026147364,0.711907944,0.807211568
0,0.611186382,0.999051357,0.00019982,6600000000,0.472373619,0.000435044,0.161757263,0.329100941,0.02981079,0.181879195,0.023321534,0.901454498,0.201479309,0.015041663,0.277080072,0.008035766,0.945819117,0.002345302,0.031583268,0.684294234,0.817278279
0,0.599475346,0.998965159,9780000000,419000000,0.465240767,0.000167017,0.383642069,0.3226993,0.043725517,0.169142599,0.04605555,0.87212516,0.1687376,0.009983136,0.277090271,0.005628707,0.934180936,0.002232371,0.02525412,0.672445945,0.796303753
0,0.648827455,0.99913848,0.000716368,0.000299501,0.475970241,0.000337034,0,0.330303459,0.017574905,0.182030013,0.005716552,0.778462255,0.162788612,0.014423354,0.276990628,0.000265096,0.938630108,0.002303353,0.067027691,0.658429495,0.824756367
0,0.660725868,0.999451266,0.000594256,0.000435839,0.477001921,0,0.000101225,0.328570418,0.019314246,0.20837795,0.006089626,0.904494393,0.409754373,0.049377337,0.27697486,0,0.953676795,0.002471767,0.053828827,0.722369754,0.872158965
0,0.652337163,0.999326475,0.000584542,7270000000,0.475435109,0,0.069642676,0.324220132,0.012205635,0.185129327,0.003410543,0.925097544,0.451308474,0.055083334,0.276995332,0.002956483,0.945323502,0.00235206,0.058773152,0.672176897,0.837967981
0,0.631105954,0.998973941,0.000596684,0.000156882,0.468238511,40000000,0.672740156,0.323937186,0.014988581,0.171668803,0.007531983,0.740351512,0.132388692,0.007319413,0.276749912,0.000851361,0.932331214,0.002236845,0.071732204,0.685711457,0.798848031
0,0.603785007,0.998947943,0.000184325,362000000,0.460089077,0,0,0.31608545,0.032835731,0.167212126,0.004935153,0.87565568,0.084886192,0.004962994,0.27697499,641000000,0.932284373,0.002192413,0.041558553,0.614378665,0.786814539
0,0.650751668,0.999324626,0.000560953,0.000163673,0.483579511,0,0.159631542,0.349402278,0.044587625,0.25032803,0.00558436,0.904221827,0.610758413,0.05993896,0.27697486,0,0.95656102,0.002409531,0.072270265,0.729464312,0.87193459
0,0.647429337,0.999515048,0.000317075,0.00020595,0.492800886,0,0.199716571,0.364893542,0.049972019,0.283515572,0.011694549,0.918138554,0.459855671,0.051952971,0.277026867,0.006675125,0.963772479,0.00257393,0.043642819,0.775093093,0.883843025
